accident_id,date,time,hour,day_of_week,month,year,location_name,latitude,longitude,road_type,weather,road_condition,light_condition,speed_limit_kmph,traffic_volume,vehicles_involved,vehicle_type,collision_type,severity,risk_score,accident_occurred,is_weekend,is_peak_hour,is_night
1392,2022-09-19,16:09,16,Monday,9,2022,Jammikunta–Peddapalli Road,18.55743,79.308997,State Highway,Rainy,Good,Daylight,60,294,2,Two-Wheeler,Rear-End,Minor,17,1,0,0,0
1393,2023-06-13,08:23,8,Tuesday,6,2023,Peddapalli Town Circle,18.615508,79.374057,Urban Road,Clear,Wet,Dark – Street Light,40,20,2,Auto-Rickshaw,Rollover,Serious,50,1,0,1,0
1394,2021-08-11,07:38,7,Wednesday,8,2021,Karimnagar Highway Fork Peddapalli,18.601399,79.36096,Highway,Clear,Good,Dark – Street Light,80,211,3,Car/Jeep,Rear-End,Serious,40,1,0,1,0
1395,2021-06-04,19:54,19,Friday,6,2021,Ramagundam Bypass Junction,18.746947,79.495252,Bypass,Rainy,Good,Dark – No Street Light,70,373,2,Bus,Head-On,Serious,61,1,0,1,0
1396,2022-06-18,14:34,14,Saturday,6,2022,Karimnagar Highway Fork Peddapalli,18.595588,79.352877,Highway,Clear,Wet,Daylight,80,375,2,Bus,Side-Swipe,Minor,29,0,1,0,0
1397,2023-11-12,05:23,5,Sunday,11,2023,Karimnagar Highway Fork Peddapalli,18.595658,79.354527,Highway,Rainy,Wet,Dark – Street Light,80,344,3,Bus,Side-Swipe,Serious,66,1,1,0,1
1398,2023-07-03,07:36,7,Monday,7,2023,Manthani Bridge Approach,18.649993,79.661699,District Road,Night Drizzle,Wet,Dawn/Dusk,50,43,3,Truck/Lorry,Pedestrian,Serious,66,1,0,1,0
1399,2023-09-26,08:16,8,Tuesday,9,2023,Sulthanabad Cross Roads,18.594202,79.420902,Highway,Clear,Good,Daylight,80,172,4,Auto-Rickshaw,Rear-End,Minor,34,1,0,1,0
1400,2021-04-06,03:41,3,Tuesday,4,2021,Kataram Village Road,18.64112,79.408821,Village Road,Clear,Wet,Dark – No Street Light,30,194,3,Tractor,Rear-End,Serious,67,1,0,0,1
1401,2021-12-23,10:24,10,Thursday,12,2021,Korutla Junction Near Peddapalli,18.525853,79.326611,State Highway,Clear,Wet,Dark – Street Light,60,310,2,Truck/Lorry,Pedestrian,Minor,17,0,0,0,0
1402,2022-12-08,12:30,12,Thursday,12,2022,Jammikunta–Peddapalli Road,18.561444,79.310603,State Highway,Overcast,Good,Dark – Street Light,60,343,2,Car/Jeep,Head-On,Minor,25,0,0,0,0
1403,2022-01-18,07:38,7,Tuesday,1,2022,Manthani Bridge Approach,18.649685,79.653087,District Road,Foggy,Good,Daylight,50,93,3,Tractor,Head-On,Serious,60,1,0,1,0
1404,2022-03-08,14:41,14,Tuesday,3,2022,Dharmaram Crossroad,18.668781,79.361535,Village Road,Overcast,Good,Daylight,30,289,2,Car/Jeep,Head-On,Minor,21,0,0,0,0
1405,2021-10-28,04:16,4,Thursday,10,2021,Korutla Junction Near Peddapalli,18.532475,79.324525,State Highway,Night Drizzle,Potholed,Daylight,60,242,4,Tractor,Head-On,Serious,64,1,0,0,1
1406,2022-03-20,12:30,12,Sunday,3,2022,Ramagundam Bypass Junction,18.751433,79.501595,Bypass,Overcast,Good,Dark – Street Light,70,399,2,Bus,Rollover,Minor,20,0,1,0,0
1407,2022-06-26,07:43,7,Sunday,6,2022,Karimnagar Highway Fork Peddapalli,18.611226,79.348062,Highway,Clear,Potholed,Dark – No Street Light,80,233,2,Truck/Lorry,Head-On,Serious,60,1,1,1,0
1408,2023-12-07,19:32,19,Thursday,12,2023,Sulthanabad Cross Roads,18.595169,79.423069,Highway,Rainy,Under Construction,Dark – No Street Light,80,324,2,Bus,Side-Swipe,Fatal,82,1,0,1,0
1409,2021-08-29,05:42,5,Sunday,8,2021,Karimnagar Highway Fork Peddapalli,18.599851,79.354219,Highway,Clear,Potholed,Dark – Street Light,80,285,3,Tractor,Side-Swipe,Serious,46,1,1,0,1
1410,2023-01-29,19:44,19,Sunday,1,2023,Ramagundam NTPC Gate Road,18.782819,79.504053,Industrial Road,Rainy,Good,Dark – Street Light,40,138,3,Truck/Lorry,Rear-End,Serious,48,1,1,1,0
1411,2023-05-22,06:30,6,Monday,5,2023,Ramagundam Bypass Junction,18.747951,79.499759,Bypass,Foggy,Under Construction,Daylight,70,255,2,Bus,Rear-End,Serious,46,1,0,0,0
1412,2021-01-15,14:07,14,Friday,1,2021,NH-163 Near Peddapalli Toll Plaza,18.610182,79.390296,Highway,Rainy,Good,Daylight,80,506,3,Truck/Lorry,Rear-End,Minor,34,1,0,0,0
1413,2022-06-04,08:34,8,Saturday,6,2022,Ramagundam NTPC Gate Road,18.775232,79.495845,Industrial Road,Clear,Good,Daylight,40,284,3,Car/Jeep,Rear-End,Minor,27,0,1,1,0
1414,2023-09-18,08:19,8,Monday,9,2023,Jammikunta–Peddapalli Road,18.559304,79.309382,State Highway,Rainy,Wet,Daylight,60,430,2,Tractor,Head-On,Serious,62,1,0,1,0
1415,2021-11-28,06:32,6,Sunday,11,2021,Dharmaram Crossroad,18.669926,79.361754,Village Road,Clear,Good,Dark – No Street Light,30,103,3,Tractor,Head-On,Serious,42,1,1,0,0
1416,2021-01-11,18:52,18,Monday,1,2021,Peddapalli Town Circle,18.61617,79.37515,Urban Road,Clear,Gravelled,Daylight,40,52,1,Car/Jeep,Rear-End,Minor,39,1,0,1,0
1417,2023-02-27,20:25,20,Monday,2,2023,NH-163 Near Peddapalli Toll Plaza,18.606421,79.383754,Highway,Rainy,Potholed,Dark – Street Light,80,318,2,Car/Jeep,Side-Swipe,Serious,54,1,0,0,1
1418,2022-02-18,19:59,19,Friday,2,2022,NH-163 Near Peddapalli Toll Plaza,18.604231,79.38397,Highway,Overcast,Good,Daylight,80,366,2,Bus,Side-Swipe,Minor,29,0,0,1,0
1419,2023-01-07,08:00,8,Saturday,1,2023,NH-163 Near Peddapalli Toll Plaza,18.608152,79.390463,Highway,Night Drizzle,Good,Daylight,80,398,2,Tractor,Rear-End,Serious,48,1,1,1,0
1420,2023-11-27,01:45,1,Monday,11,2023,Sulthanabad Cross Roads,18.588475,79.420721,Highway,Clear,Good,Daylight,80,333,3,Bus,Rear-End,Minor,33,1,0,0,1
1421,2022-02-03,12:25,12,Thursday,2,2022,Sulthanabad Cross Roads,18.59238,79.423694,Highway,Rainy,Good,Daylight,80,344,2,Two-Wheeler,Rear-End,Minor,30,1,0,0,0
1422,2023-11-18,21:56,21,Saturday,11,2023,Ramagundam Bypass Junction,18.755647,79.493131,Bypass,Rainy,Wet,Daylight,70,226,2,Truck/Lorry,Side-Swipe,Serious,47,1,1,0,1
1423,2022-11-27,21:29,21,Sunday,11,2022,Srirampur Road Stretch,18.71548,79.531322,District Road,Rainy,Under Construction,Dark – Street Light,50,141,2,Auto-Rickshaw,Head-On,Serious,65,1,1,0,1
1424,2022-03-28,16:14,16,Monday,3,2022,Srirampur Road Stretch,18.725457,79.538046,District Road,Overcast,Potholed,Daylight,50,248,2,Tractor,Hit-and-Run,Minor,17,0,0,0,0
1425,2022-12-02,05:59,5,Friday,12,2022,Ramagundam NTPC Gate Road,18.776418,79.499065,Industrial Road,Clear,Good,Daylight,40,62,2,Car/Jeep,Pedestrian,Minor,0,0,0,0,1
1426,2022-04-26,17:55,17,Tuesday,4,2022,Sulthanabad Cross Roads,18.603597,79.422967,Highway,Clear,Good,Dark – Street Light,80,311,3,Auto-Rickshaw,Head-On,Minor,38,1,0,1,0
1427,2021-06-10,16:42,16,Thursday,6,2021,Ramagundam Bypass Junction,18.753254,79.500868,Bypass,Clear,Good,Dark – Street Light,70,315,4,Truck/Lorry,Rear-End,Minor,20,0,0,0,0
1428,2022-07-17,13:48,13,Sunday,7,2022,Kataram Village Road,18.643541,79.406784,Village Road,Overcast,Good,Daylight,30,137,2,Two-Wheeler,Rear-End,Minor,3,0,1,0,0
1429,2021-03-08,13:25,13,Monday,3,2021,Karimnagar Highway Fork Peddapalli,18.593844,79.344819,Highway,Overcast,Wet,Dark – No Street Light,80,237,2,Bus,Rear-End,Minor,35,1,0,0,0
1430,2022-03-08,10:06,10,Tuesday,3,2022,NH-163 Near Peddapalli Toll Plaza,18.608683,79.371336,Highway,Clear,Potholed,Daylight,80,340,2,Car/Jeep,Rear-End,Minor,39,1,0,0,0
1431,2023-01-20,07:27,7,Friday,1,2023,Jammikunta–Peddapalli Road,18.573665,79.31037,State Highway,Clear,Wet,Daylight,60,331,3,Auto-Rickshaw,Rear-End,Serious,48,1,0,1,0
1432,2022-04-14,18:46,18,Thursday,4,2022,Manthani Bridge Approach,18.653409,79.659606,District Road,Clear,Good,Daylight,50,217,2,Car/Jeep,Rollover,Minor,19,0,0,1,0
1433,2021-12-28,11:08,11,Tuesday,12,2021,NH-163 Near Peddapalli Toll Plaza,18.612749,79.383437,Highway,Night Drizzle,Under Construction,Dark – No Street Light,80,373,3,Truck/Lorry,Rear-End,Fatal,82,1,0,0,0
1434,2021-04-08,11:44,11,Thursday,4,2021,Mancherial Road – Peddapalli Border,18.67766,79.44996,State Highway,Clear,Good,Daylight,60,325,3,Two-Wheeler,Rear-End,Minor,10,0,0,0,0
1435,2022-06-12,10:26,10,Sunday,6,2022,Jammikunta–Peddapalli Road,18.557421,79.313083,State Highway,Clear,Under Construction,Dawn/Dusk,60,286,2,Bus,Side-Swipe,Serious,42,1,1,0,0
1436,2022-08-06,10:43,10,Saturday,8,2022,Manthani Bridge Approach,18.653141,79.660054,District Road,Rainy,Wet,Daylight,50,78,1,Bus,Rear-End,Serious,50,1,1,0,0
1437,2021-12-10,15:59,15,Friday,12,2021,Manthani Bridge Approach,18.655373,79.659975,District Road,Clear,Potholed,Dark – No Street Light,50,236,3,Two-Wheeler,Head-On,Serious,60,1,0,0,0
1438,2022-10-05,09:18,9,Wednesday,10,2022,Sulthanabad Cross Roads,18.598951,79.423789,Highway,Foggy,Potholed,Daylight,80,365,3,Auto-Rickshaw,Side-Swipe,Fatal,76,1,0,1,0
1439,2023-04-28,07:54,7,Friday,4,2023,Dharmaram Crossroad,18.668441,79.359674,Village Road,Clear,Wet,Dark – No Street Light,30,150,4,Tractor,Side-Swipe,Serious,51,1,0,1,0
1440,2023-03-25,06:04,6,Saturday,3,2023,Manthani Bridge Approach,18.649952,79.659165,District Road,Night Drizzle,Potholed,Daylight,50,125,3,Bus,Rollover,Serious,57,1,1,0,0
1441,2022-06-22,15:05,15,Wednesday,6,2022,Ramagundam Bypass Junction,18.757448,79.499848,Bypass,Rainy,Under Construction,Daylight,70,304,2,Auto-Rickshaw,Rear-End,Serious,44,1,0,0,0
1442,2023-12-15,18:01,18,Friday,12,2023,Manthani Bridge Approach,18.653322,79.650223,District Road,Clear,Good,Dawn/Dusk,50,188,3,Truck/Lorry,Pedestrian,Serious,42,1,0,1,0
1443,2022-07-12,14:08,14,Tuesday,7,2022,Kataram Village Road,18.63928,79.395952,Village Road,Night Drizzle,Wet,Daylight,30,74,2,Tractor,Side-Swipe,Serious,48,1,0,0,0
1444,2023-12-09,15:34,15,Saturday,12,2023,Ramagundam NTPC Gate Road,18.785654,79.499094,Industrial Road,Clear,Good,Dark – No Street Light,40,197,3,Truck/Lorry,Rear-End,Minor,28,0,1,0,0
1445,2021-01-22,00:52,0,Friday,1,2021,Godavari Bridge NH-163,18.709554,79.518743,Bridge Road,Foggy,Good,Daylight,60,132,2,Tractor,Hit-and-Run,Serious,40,1,0,0,1
1446,2021-01-19,17:51,17,Tuesday,1,2021,Godavari Bridge NH-163,18.699033,79.516488,Bridge Road,Clear,Good,Daylight,60,123,2,Truck/Lorry,Hit-and-Run,Minor,13,0,0,1,0
1447,2023-03-10,18:14,18,Friday,3,2023,Manthani Bridge Approach,18.653852,79.660903,District Road,Clear,Potholed,Daylight,50,118,3,Bus,Rollover,Serious,53,1,0,1,0
1448,2023-12-26,18:26,18,Tuesday,12,2023,Godavari Bridge NH-163,18.704285,79.523953,Bridge Road,Clear,Good,Daylight,60,150,2,Truck/Lorry,Side-Swipe,Minor,8,1,0,1,0
1449,2022-01-20,09:09,9,Thursday,1,2022,Dharmaram Crossroad,18.667576,79.35223,Village Road,Clear,Potholed,Daylight,30,225,2,Auto-Rickshaw,Head-On,Serious,49,1,0,1,0
1450,2021-01-17,08:09,8,Sunday,1,2021,Ramagundam Old Town Road,18.755166,79.485876,Urban Road,Clear,Good,Daylight,40,224,3,Truck/Lorry,Pedestrian,Minor,24,0,1,1,0
1451,2022-11-08,05:48,5,Tuesday,11,2022,NH-163 Near Peddapalli Toll Plaza,18.60519,79.384807,Highway,Night Drizzle,Good,Dark – Street Light,80,206,1,Truck/Lorry,Head-On,Serious,43,1,0,0,1
1452,2023-02-21,18:07,18,Tuesday,2,2023,Mancherial Road – Peddapalli Border,18.678117,79.432045,State Highway,Night Drizzle,Wet,Daylight,60,360,4,Car/Jeep,Side-Swipe,Serious,51,1,0,1,0
1453,2023-08-02,17:06,17,Wednesday,8,2023,Sulthanabad Cross Roads,18.593959,79.413605,Highway,Rainy,Gravelled,Dark – No Street Light,80,256,3,Auto-Rickshaw,Pedestrian,Fatal,80,1,0,1,0
1454,2021-03-28,17:35,17,Sunday,3,2021,Peddapalli Town Circle,18.615923,79.381896,Urban Road,Rainy,Good,Dark – No Street Light,40,164,2,Two-Wheeler,Hit-and-Run,Serious,41,1,1,1,0
1455,2022-04-29,15:20,15,Friday,4,2022,Ramagundam Bypass Junction,18.749935,79.506183,Bypass,Clear,Wet,Dark – No Street Light,70,309,2,Car/Jeep,Head-On,Serious,51,1,0,0,0
1456,2023-09-01,16:09,16,Friday,9,2023,Korutla Junction Near Peddapalli,18.527863,79.321334,State Highway,Clear,Good,Daylight,60,287,1,Bus,Rear-End,Minor,10,0,0,0,0
1457,2021-11-12,16:50,16,Friday,11,2021,Jammikunta–Peddapalli Road,18.556776,79.309535,State Highway,Clear,Potholed,Daylight,60,264,2,Tractor,Rollover,Minor,39,1,0,0,0
1458,2022-01-31,02:24,2,Monday,1,2022,Ramagundam Old Town Road,18.75514,79.478932,Urban Road,Clear,Good,Dark – Street Light,40,286,2,Truck/Lorry,Side-Swipe,Minor,22,0,0,0,1
1459,2022-01-18,14:20,14,Tuesday,1,2022,Sulthanabad Cross Roads,18.590953,79.417655,Highway,Foggy,Good,Dark – Street Light,80,417,4,Bus,Head-On,Serious,61,1,0,0,0
1460,2023-07-10,09:16,9,Monday,7,2023,Manthani Bridge Approach,18.649972,79.66923,District Road,Rainy,Potholed,Dark – Street Light,50,233,2,Tractor,Head-On,Serious,55,1,0,1,0
1461,2023-01-16,17:15,17,Monday,1,2023,Korutla Junction Near Peddapalli,18.52556,79.336787,State Highway,Clear,Good,Dawn/Dusk,60,354,3,Car/Jeep,Rear-End,Serious,40,1,0,1,0
1462,2021-11-12,15:20,15,Friday,11,2021,Srirampur Road Stretch,18.72371,79.536496,District Road,Clear,Good,Daylight,50,101,3,Two-Wheeler,Hit-and-Run,Minor,4,0,0,0,0
1463,2022-02-18,06:12,6,Friday,2,2022,NH-163 Near Peddapalli Toll Plaza,18.622008,79.38226,Highway,Clear,Potholed,Dark – Street Light,80,404,3,Bus,Side-Swipe,Serious,48,1,0,0,0
1464,2021-04-11,10:38,10,Sunday,4,2021,Godavari Bridge NH-163,18.7044,79.514611,Bridge Road,Foggy,Good,Dawn/Dusk,60,89,3,Two-Wheeler,Rear-End,Serious,55,1,1,0,0
1465,2023-01-10,14:56,14,Tuesday,1,2023,NH-163 Near Peddapalli Toll Plaza,18.614883,79.380273,Highway,Clear,Good,Dark – Street Light,80,461,3,Auto-Rickshaw,Rear-End,Minor,12,1,0,0,0
1466,2022-03-19,21:06,21,Saturday,3,2022,Ramagundam Bypass Junction,18.748064,79.495342,Bypass,Clear,Good,Daylight,70,314,2,Tractor,Head-On,Minor,35,1,1,0,1
1467,2023-05-01,17:49,17,Monday,5,2023,Manthani Bridge Approach,18.649716,79.654865,District Road,Rainy,Good,Dark – No Street Light,50,246,3,Two-Wheeler,Head-On,Serious,65,1,0,1,0
1468,2023-04-03,13:42,13,Monday,4,2023,Karimnagar Highway Fork Peddapalli,18.606429,79.357595,Highway,Clear,Gravelled,Daylight,80,342,2,Auto-Rickshaw,Side-Swipe,Minor,30,1,0,0,0
1469,2023-02-01,11:40,11,Wednesday,2,2023,Mancherial Road – Peddapalli Border,18.677216,79.437891,State Highway,Clear,Wet,Dark – No Street Light,60,379,2,Car/Jeep,Rear-End,Serious,42,1,0,0,0
1470,2022-06-05,10:28,10,Sunday,6,2022,Kataram Village Road,18.638387,79.400746,Village Road,Clear,Good,Dark – Street Light,30,270,4,Bus,Head-On,Minor,19,1,1,0,0
1471,2021-01-14,09:14,9,Thursday,1,2021,Godavari Bridge NH-163,18.704881,79.520279,Bridge Road,Clear,Good,Dark – Street Light,60,256,4,Auto-Rickshaw,Hit-and-Run,Minor,26,0,0,1,0
1472,2021-11-13,06:29,6,Saturday,11,2021,Kataram Village Road,18.636782,79.406639,Village Road,Clear,Good,Daylight,30,323,2,Car/Jeep,Rear-End,Minor,0,0,1,0,0
1473,2022-03-22,17:46,17,Tuesday,3,2022,Ramagundam NTPC Gate Road,18.779343,79.500642,Industrial Road,Clear,Potholed,Dark – No Street Light,40,154,3,Tractor,Side-Swipe,Serious,48,1,0,1,0
1474,2022-09-08,03:51,3,Thursday,9,2022,Korutla Junction Near Peddapalli,18.530691,79.331363,State Highway,Rainy,Good,Daylight,60,340,3,Auto-Rickshaw,Hit-and-Run,Serious,48,1,0,0,1
1475,2021-09-04,19:14,19,Saturday,9,2021,Ramagundam NTPC Gate Road,18.773804,79.487776,Industrial Road,Foggy,Under Construction,Dawn/Dusk,40,120,2,Tractor,Rear-End,Serious,64,1,1,1,0
1476,2021-03-26,09:36,9,Friday,3,2021,Karimnagar Highway Fork Peddapalli,18.610781,79.348484,Highway,Clear,Potholed,Daylight,80,142,1,Tractor,Pedestrian,Serious,44,1,0,1,0
1477,2023-10-31,05:27,5,Tuesday,10,2023,Srirampur Road Stretch,18.718616,79.536537,District Road,Clear,Good,Daylight,50,132,1,Bus,Side-Swipe,Minor,7,0,0,0,1
1478,2023-03-28,13:49,13,Tuesday,3,2023,Ramagundam Bypass Junction,18.759102,79.497285,Bypass,Rainy,Wet,Dark – No Street Light,70,365,2,Truck/Lorry,Side-Swipe,Serious,61,1,0,0,0
1479,2023-12-10,08:04,8,Sunday,12,2023,Karimnagar Highway Fork Peddapalli,18.601913,79.352757,Highway,Clear,Potholed,Dark – No Street Light,80,286,2,Two-Wheeler,Side-Swipe,Serious,58,1,1,1,0
1480,2022-12-15,07:22,7,Thursday,12,2022,Jammikunta–Peddapalli Road,18.563655,79.314074,State Highway,Rainy,Good,Daylight,60,428,4,Bus,Rollover,Serious,59,1,0,1,0
1481,2021-10-26,12:59,12,Tuesday,10,2021,Korutla Junction Near Peddapalli,18.533867,79.326905,State Highway,Overcast,Good,Daylight,60,353,3,Two-Wheeler,Head-On,Minor,16,0,0,0,0
1482,2021-10-30,19:52,19,Saturday,10,2021,Korutla Junction Near Peddapalli,18.529998,79.322743,State Highway,Clear,Good,Dark – Street Light,60,196,2,Truck/Lorry,Head-On,Minor,21,1,1,1,0
1483,2022-02-22,14:48,14,Tuesday,2,2022,Sulthanabad Cross Roads,18.594932,79.427191,Highway,Clear,Potholed,Dark – Street Light,80,257,2,Tractor,Side-Swipe,Minor,32,1,0,0,0
1484,2023-12-15,04:10,4,Friday,12,2023,Korutla Junction Near Peddapalli,18.529544,79.334511,State Highway,Clear,Good,Dark – No Street Light,60,301,2,Truck/Lorry,Side-Swipe,Minor,5,0,0,0,1
1485,2022-07-10,16:58,16,Sunday,7,2022,Peddapalli Town Circle,18.629008,79.381828,Urban Road,Rainy,Under Construction,Daylight,40,169,3,Tractor,Rear-End,Serious,52,1,1,0,0
1486,2021-07-23,20:31,20,Friday,7,2021,Karimnagar Highway Fork Peddapalli,18.604267,79.355906,Highway,Overcast,Potholed,Daylight,80,159,2,Truck/Lorry,Side-Swipe,Minor,20,0,0,0,1
1487,2023-12-21,09:31,9,Thursday,12,2023,Kataram Village Road,18.643366,79.401308,Village Road,Clear,Good,Daylight,30,253,2,Tractor,Rear-End,Minor,16,0,0,1,0
1488,2022-06-12,19:56,19,Sunday,6,2022,NH-163 Near Peddapalli Toll Plaza,18.613155,79.377847,Highway,Night Drizzle,Gravelled,Dawn/Dusk,80,202,4,Car/Jeep,Head-On,Fatal,100,1,1,1,0
1489,2021-10-09,05:24,5,Saturday,10,2021,Peddapalli Town Circle,18.618943,79.38735,Urban Road,Rainy,Wet,Dark – Street Light,40,103,3,Truck/Lorry,Head-On,Serious,59,1,1,0,1
1490,2022-10-02,20:21,20,Sunday,10,2022,Ramagundam NTPC Gate Road,18.772021,79.495223,Industrial Road,Clear,Good,Dark – No Street Light,40,181,2,Tractor,Rollover,Minor,24,0,1,0,1
1491,2023-12-09,20:27,20,Saturday,12,2023,Ramagundam Old Town Road,18.758951,79.48633,Urban Road,Night Drizzle,Gravelled,Daylight,40,245,4,Car/Jeep,Rear-End,Serious,57,1,1,0,1
1492,2021-08-31,07:53,7,Tuesday,8,2021,Karimnagar Highway Fork Peddapalli,18.596576,79.357241,Highway,Overcast,Wet,Dark – Street Light,80,301,3,Truck/Lorry,Pedestrian,Serious,49,1,0,1,0
1493,2022-07-15,07:12,7,Friday,7,2022,Dharmaram Crossroad,18.677098,79.360563,Village Road,Clear,Good,Dark – Street Light,30,140,2,Auto-Rickshaw,Side-Swipe,Minor,19,0,0,1,0
1494,2022-04-18,16:22,16,Monday,4,2022,Sulthanabad Cross Roads,18.595612,79.419136,Highway,Clear,Wet,Daylight,80,265,3,Truck/Lorry,Side-Swipe,Serious,41,1,0,0,0
1495,2023-03-05,13:08,13,Sunday,3,2023,Manthani Bridge Approach,18.651002,79.661223,District Road,Clear,Good,Daylight,50,288,4,Auto-Rickshaw,Pedestrian,Minor,7,1,1,0,0
1496,2022-02-23,05:59,5,Wednesday,2,2022,Sulthanabad Cross Roads,18.584908,79.412196,Highway,Night Drizzle,Potholed,Dark – No Street Light,80,374,3,Truck/Lorry,Hit-and-Run,Fatal,78,1,0,0,1
1497,2021-03-27,15:52,15,Saturday,3,2021,Ramagundam NTPC Gate Road,18.784313,79.490241,Industrial Road,Clear,Good,Dark – No Street Light,40,27,3,Bus,Rear-End,Minor,35,1,1,0,0
1498,2021-03-20,13:28,13,Saturday,3,2021,Kataram Village Road,18.637179,79.402923,Village Road,Clear,Under Construction,Dark – Street Light,30,354,2,Bus,Rear-End,Minor,11,0,1,0,0
1499,2021-04-11,07:28,7,Sunday,4,2021,Karimnagar Highway Fork Peddapalli,18.61053,79.364308,Highway,Clear,Good,Dark – Street Light,80,423,2,Truck/Lorry,Rear-End,Minor,11,0,1,1,0
1500,2021-10-19,12:41,12,Tuesday,10,2021,Kataram Village Road,18.64512,79.404963,Village Road,Clear,Wet,Daylight,30,246,3,Tractor,Rear-End,Minor,32,1,0,0,0
